74,8963
16,8638
14,3841
18,8473
72,9211
14,8711
7,4398
27,7768
66,4641
15,3753
11,9213
30,2391
52,5847
66,4543
57,0499
16,8549
7,942
39,1778
41,1697
64,4776
58,5283
16,3706
9,9187
32,241
32,7493
64,4645
62,4976
16,8638
12,8952
16,8652
51,0883
60,0304
53,0589
54,5575
40,6727
59,5196
55,0562
15,8714
6,9445
44,1456
35,2148
60,5146
49,5972
16,8764
11,8917
15,8716
47,1338
50,5952
70,4154
16,8647
12,4119
29,2509
48,1148
15,8693
7,4458
32,7314
66,466
15,8705
11,4086
15,3847
64,471
15,3754
5,9535
29,2619
58,0456
17,3543
11,9021
16,8591
62,0015
16,3667
9,934
27,2653
61,9995
16,8673
14,3829
16,8636
63,4902
16,3746
6,4399
30,7665
72,4018
16,3658
10,9171
36,7124
42,6446
15,8747
6,4595
29,7575
64,4683
16,3686
12,3999
34,2235
53,5675
15,8792
8,9201
29,7613
70,4346
17,357
11,4078
35,2151
59,0259
15,8704
5,9518
34,7198
71,4264
15,872
12,8968
16,861
59,0249
16,3699
5,9512
44,1444
44,6417
15,8733
8,4274
36,7047
53,073
69,4476
61,4957
16,8647
11,4062
16,3692
44,6554
68,4337
47,6258
16,8587
10,9075
33,7271
41,1698
61,0066
33,7285
15,3747
7,9368
31,2474
58,5288
79,3603
52,5759
16,8648
7,9339
41,17
35,7105
79,8568
50,0969
15,3758
12,8945
35,2168
62,9922
15,8706
7,9516
45,1227
47,6173
15,3744
13,3921
25,7977
57,53
16,3699
7,4535
31,7283
45,1368
16,8636
7,4412
42,6542
36,2094
16,3691
5,4534
38,6964
59,5137
71,422
28,2847
63,9725
30,2573
16,8636
11,904
16,864
48,6084
58,528
60,016
34,7185
60,5121
15,8729
5,4562
15,3756
81,3449
15,8719
10,9107
32,7368
45,1358
15,8733
8,4326
31,7431
74,4092
15,366
12,3991
15,8744
52,0787
59,0231
64,978
16,8621
9,9222
16,8639
40,174
71,9206
55,5533
15,3741
9,4265
28,7666
42,1618
15,8715
7,4399
33,7264
57,0466
57,0357
38,688
68,9419
46,6247
15,3753
14,3852
16,3689
40,1768
56,0454
48,6217
16,3557
6,9442
37,2002
51,5841
16,3675
9,4302
21,3205
67,4569
16,8633
6,9596
38,1925
47,8992
15,8729
7,9349
32,7373
58,5278
16,8628
8,4328
51,5838
62,9929
51,5828
59,0241
17,3718
6,9333
16,8646
68,4477
15,8854
6,9301
15,3759
69,4405
15,8723
10,4167
37,6982
46,1252
16,8638
5,9529
29,7589
59,5204
16,864
12,4009
15,3752
63,9843
15,8704
6,4499
34,7201
67,9516
15,8729
15,3741
16,8643
48,1136
16,8774
6,9304
31,2469
63,9849
16,8763
10,8997
34,7186
32,7377
66,4695
68,4428
16,8647
12,8956
16,8627
55,5531
16,3677
8,4325
16,366
76,8829
15,3737
9,4243
30,7524
39,68
15,8721
10,9225
26,2779
65,9701
16,3655
12,4009
15,3759
61,0087
16,8632
9,4249
27,7744
57,5486
16,3569
9,4238
32,7374
53,0693
16,8788
11,404
16,3576
65,4718
16,369
11,4082
42,6556
31,2474
16,8645
7,4457
34,714
59,0246
16,8642
8,4331
22,8141
39,1843
59,5208
50,5983
16,3607
9,4246
16,3684
66,4643
16,8638
8,4322
17,8553
75,8874
15,8738
10,9105
15,8718
55,0567
17,3626
7,9339
27,2796
70,4325
17,3604
82,8325
16,8635
5,4556
39,68
56,544
16,3675
12,4001
15,8747
63,9918
16,8536
6,4519
33,7245
55,0556
16,3692
13,8876
16,367
48,6087
63,4886
55,0671
15,8613
11,4073
31,249
62,4959
16,8634
7,44
29,2642
57,5404
15,8679
9,9206
45,6333
42,6541
15,8723
7,0562
40,6704
68,4486
15,3753
11,9044
28,2717
53,5693
15,3753
8,9281
30,256
64,356
15,871
9,9206
37,6965
42,6589
16,3641
6,4482
34,7385
63,9662
16,8635
11,4077
29,7595
44,1448
65,4716
58,5284
16,8639
12,4023
29,7585
43,1523
16,8628
5,9522
33,7427
63,4754
16,3656
9,4248
38,6876
32,2405
78,866
35,2134
16,8646
7,9356
16,8649
51,5848
72,4158
45,6315
16,368
4,96
28,2718
46,1294
58,0317
54,0626
16,8646
8,9281
38,6958
47,113
62,9909
58,5286
16,3692
18,3506
16,8635
43,152
16,8649
4,9599
47,1202
54,0638
16,8634
8,9289
41,6742
60,0096
60,0123
46,6241
16,3674
9,9214
34,225
43,6525
15,3689
6,4482
47,6164
49,1057
16,8625
10,4151
16,8652
62,9936
16,8626
4,96
38,2064
52,065
16,3685
10,4162
31,7451
58,5398
15,8736
6,9308
39,572
47,6141
15,3769
11,407
28,7688
45,1372
60,0151
58,5276
16,3683
10,4165
21,8233
51,0876
61,0085
58,5281
16,3675
10,9132
16,8628
39,185
67,9524
59,0232
62,0005
38,1918
15,872
6,4589
26,277
63,4885
16,3668
11,9233
34,1233
47,6149
15,3876
6,4375
30,7518
62,4965
16,8636
10,92
38,68
38,6873
16,3681
5,4572
33,7275
58,0366
16,8597
10,4161
26,7842
41,6642
67,9515
59,0399
15,8609
11,4044
24,799
38,1929
57,0392
63,0002
16,8566
6,9433
36,7037
48,6107
15,8796
9,928
15,8535
67,9523
15,8718
9,4258
41,6633
55,0558
79,3715
35,2045
17,3593
8,4331
45,6313
55,5531
15,3755
7,4407
32,7354
62,9924
55,0569
60,0154
30,7522
44,639
16,3661
6,4489
19,8408
56,048
16,8638
7,936
16,864
54,5597
15,8722
5,9522
35,2303
67,9373
16,8642
12,9076
16,8538
47,1193
65,9675
65,4727
16,3678
8,4331
34,7191
41,6632
16,3674
8,4354
31,2455
75,394
16,8623
9,4245
31,2477
46,6266
16,8614
4,9611
42,6553
64,9772
16,3665
8,4321
48,1115
27,776
75,888
55,0569
15,8711
9,4401
36,192
6,9421
30,7658
39,1707
62,9918
36,2093
53,567
29,7601
68,4494
42,6578
59,0212
84,3195
47,1214
43,6468
16,3679
9,9208
47,6159
61,5035
15,8726
7,4422
25,2941
66,4644
15,3748
13,3939
15,8891
58,5198
52,566
74,4007
15,3754
9,4259
15,3735
56,0584
78,3741
73,904
51,0872
56,0494
15,8713
7,9362
29,7588
56,5455
15,8726
8,9264
15,8726
71,9339
15,3752
6,9322
41,6624
30,2572
55,0566
74,8947
15,8715
10,4159
15,3761
60,5131
15,8721
5,9583
31,7454
66,4563
15,8726
6,4473
42,656
53,0732
50,5903
66,9606
15,3771
7,452
34,2114
47,6336
15,3704
6,4363
25,7918
75,89
16,3655
7,9366
15,8712
59,0239
43,1703
71,9021
52,591
50,5776
48,609
72,9524
16,8588
9,929
15,3661
61,0079
15,873
8,4313
15,8746
72,9095
15,8756
10,4317
17,8371
71,9348
61,4889
63,4887
15,8729
11,903
24,8024
63,4857
55,5522
84,3196
14,8825
96,2219
64,4797
70,9356
15,3696
12,4062
15,8651
64,4808
15,8717
7,9355
21,3291
78,8685
15,8675
13,887
15,3761
62,0001
57,0402
74,9277
14,8822
14,3854
15,874
48,123
48,5936
81,3485
15,87
75,9029
16,3517
7,4394
24,3043
72,4191
15,3748
8,9263
39,1912
51,0821
17,3747
7,9224
34,7226
79,3571
15,3753
10,4292
29,7478
50,5939
52,0781
75,888
15,3759
10,4147
16,8651
58,0331
54,5592
71,4336
15,8622
8,432
39,6834
45,6294
52,0806
72,9103
15,8731
9,4232
34,7289
40,6631
50,6098
68,4935
15,5986
7,9446
16,8625
57,0415
49,1043
63,9836
15,8718
6,4475
38,6907
48,6059
15,5914
5,9531
24,7994
58,0359
74,3994
38,1887
42,6675
82,8208
15,3839
9,4181
29,2621
40,6728
16,3675
6,9441
16,3671
74,8983
15,3749
7,4397
15,8838
56,0356
52,5778
67,4549
15,3755
8,9288
17,3604
51,6149
49,6025
65,9681
73,9041
34,235
15,3656
6,447
31,7452
72,9228
15,3647
10,4162
15,375
49,6019
61,5023
54,0652
15,8724
8,4329
27,7755
44,1523
55,5434
63,9851
16,3674
10,4164
15,3759
48,1105
15,8723
5,9521
25,2952
66,4644
16,3692
8,433
30,2541
57,0415
48,1115
71,4243
15,8712
7,9356
16,865
51,0867
80,8491
74,3976
15,8719
5,9625
29,7498
66,4635
47,6302
52,0672
16,8639
7,9351
36,209
53,0711
45,6319
65,4722
16,866
6,9423
40,1756
47,1213
44,6392
64,9761
17,3612
5,9507
34,7327
32,2307
16,861
5,456
16,3678
77,3766
55,5526
38,1909
16,8651
10,4153
15,8719
75,3925
16,3674
9,4338
25,7941
57,5239
16,3717
7,44
16,3649
74,4035
15,8687
7,4403
41,6639
48,1116
16,8702
4,9554
39,6785
59,024
15,3777
12,8946
15,8717
62,9931
15,8728
8,9268
29,2808
76,8632
15,8722
14,3844
15,8711
44,6405
15,3762
12,3996
15,377
68,4481
69,4615
46,6019
15,3779
7,4408
34,221
62,4971
16,3676
12,4004
16,3672
57,5363
16,3686
10,912
27,2794
69,4397
16,3691
71,4234
16,3801
9,921
23,2994
67,9525
16,8774
13,3784
16,8778
62,4814
15,3765
7,44
22,3201
66,4692
16,8585
11,4158
15,8646
55,5654
49,0901
62,9923
15,873
9,4235
35,7122
44,1436
15,8734
6,4464
22,8172
59,0235
15,8714
7,9362
27,7767
58,0317
15,8716
7,4404
15,8731
54,0741
16,8529
13,3917
16,8787
60,0032
16,8626
6,4642
26,7776
57,0363
15,8673
10,4145
33,2318
46,6242
16,369
8,4318
30,7535
67,9517
15,8706
11,9035
28,2732
42,6567
15,3746
9,4237
32,2402
72,4222
14,8741
10,9118
26,7841
52,5762
55,5532
57,5345
15,8841
39,6683
66,9697
6,4493
27,2794
51,0883
16,8629
13,8879
16,3792
66,4609
15,368
7,4524
20,3248
63,4869
14,8804
13,902
18,8339
68,944
16,3684
6,4476
28,7717
70,9243
15,8733
9,9203
24,3026
43,6485
15,8746
7,9332
16,8639
81,3447
15,872
10,4155
16,8647
50,0956
50,5918
62,9934
16,8627
10,9129
27,2795
52,5762
71,4238
38,1922
17,1264
8,666
20,8314
37,6976
68,4464
38,1924
16,8648
8,9276
34,2239
41,1686
55,5583
70,4247
16,8644
14,3837
16,3698
54,5586
16,3692
97,7161
16,3635
10,43
28,7535
42,1613
16,8632
5,9515
27,7771
67,9834
16,3355
8,4337
31,7434
61,0073
16,8641
7,9356
15,8728
73,4115
16,8604
10,9116
33,2324
45,6336
16,8628
5,4631
38,6808
58,0401
16,8584
12,8934
24,3036
50,0964
16,8637
5,4569
31,2473
71,4253
15,871
82,3357
16,3688
8,9273
16,3696
64,9754
16,8682
11,403
21,8252
48,619
15,8737
7,4267
23,8076
57,536
15,8727
14,3837
15,3767
63,4455
16,3723
9,9189
25,295
66,9628
15,871
11,4079
31,7434
50,096
15,8722
9,9212
27,7812
63,4814
16,8646
8,9284
49,103
38,1933
56,5423
66,4639
15,8735
9,9197
35,7109
62,9927
47,1197
68,4484
15,8732
13,8881
16,8627
48,1129
64,9973
58,011
16,8722
6,4394
42,6553
27,7833
47,1139
44,1435
55,0559
102,177
49,5985
76,384
16,8644
81,8398
15,8787
7,4339
32,7351
56,0488
16,8778
100,6737
16,3677
7,9503
30,7379
46,1374
69,4307
49,1043
16,8645
9,9192
18,8506
73,4057
16,8639
4,9611
18,8467
66,4647
16,3679
10,4165
16,3673
66,4649
16,8668
4,9571
16,8634
72,4171
15,8714
7,9359
38,2009
44,1347
60,5129
65,4719
16,864
11,4073
26,7842
47,616
63,9851
61,0073
15,8723
6,4477
44,6403
47,12
59,0249
64,4923
16,3555
7,9351
38,1934
43,1523
44,6396
73,9031
64,9769
44,1448
15,8705
5,4571
26,783
65,4728
15,3784
10,414
16,8779
61,9858
62,9912
65,9691
16,368
7,9356
38,689
39,1938
57,5248
66,4656
57,0402
42,6551
52,0813
69,4468
15,3681
79,3612
65,4703
64,9761
15,3874
13,3814
16,3676
53,0721
61,0087
57,0407
15,8713
14,3889
16,8591
52,0809
54,0646
59,0231
15,3766
9,4252
18,848
64,4792
49,5986
57,5369
16,3687
9,424
28,7667
60,0158
16,8703
7,4339
21,329
55,563
16,8536
5,9513
43,1518
50,0962
16,8642
5,9514
32,736
59,5201
16,8635
8,433
28,2746
49,5964
16,368
6,4482
30,7659
71,9065
17,3597
82,8332
57,5349
63,9853
16,3723
8,9242
32,2389
51,5839
45,1368
65,4715
16,8638
7,9417
26,2828
63,4888
52,5747
56,5442
16,8681
10,91
15,8705
64,4806
46,6242
60,5109
15,3757
9,9209
34,224
48,1138
15,873
7,9336
15,8711
60,5145
15,4026
8,405
35,7108
45,1384
15,8712
7,4383
20,8326
64,1375
17,3705
5,9423
38,1914
43,6482
53,5696
58,0305
16,3682
9,9203
36,2074
54,5604
15,8715
8,4321
15,3759
65,4725
16,8643
4,4634
27,2857
46,1228
54,0644
53,5678
16,368
11,4086
31,7435
41,1681
15,8753
7,447
33,2212
66,8622
16,3715
9,9197
38,1922
47,1198
15,873
9,4231
16,3673
78,3715
15,407
11,8716
37,2004
44,143
17,8562
8,9279
25,302
58,5349
15,3634
7,9372
36,2075
53,0708
15,8716
7,4422
31,7451
61,9979
15,8719
9,9207
31,7549
52,0923
17,3365
10,4141
16,3704
69,441
16,8622
7,9545
35,6943
47,12
16,3687
5,4535
38,196
55,056
15,8699
9,9347
16,352
67,9548
17,8619
6,4436
29,7704
63,9707
15,8735
7,4376
45,6325
43,6477
15,8741
11,4124
15,8665
72,4152
16,3674
11,4163
15,8726
66,9523
15,8726
10,4238
31,7361
68,9449
16,8624
10,418
39,6796
48,1193
16,3588
7,9384
32,7356
6,4493
37,1966
60,0169
16,3693
15,8704
16,865
55,0554
17,3613
7,9544
24,7795
58,0333
16,8636
11,4095
16,863
61,9998
16,8639
8,4338
17,8583
72,9118
16,8652
10,9166
29,7558
45,6492
16,35
11,471
24,803
65,9679
16,8638
9,4243
16,8662
63,9902
16,8569
10,9115
16,8627
67,4573
17,3664
9,9271
24,2906
56,0472
16,3699
10,9103
16,8647
61,9994
16,8634
11,411
37,6968
46,126
16,8636
11,9043
16,863
76,9132
17,3282
10,4156
33,2334
44,64
15,8697
10,9137
32,7339
65,9705
16,3659
11,4241
36,69
39,1831
16,8726
11,3985
46,6313
53,0812
17,0859
11,2666
16,3708
69,9361
15,871
12,4138
26,7704
65,4897
16,3519
10,4169
34,7195
50,0954
16,8636
10,4167
39,6797
53,0858
17,3456
9,4238
42,6559
46,6323
16,8566
7,9351
43,6484
61,5051
16,8785
9,9056
39,6831
50,5883
16,3681
8,435
47,1166
50,0977
16,8621
10,4176
33,7269
53,5678
14,8802
9,4245
38,6884
61,5033
15,8727
9,4241
32,2408
46,6275
16,3632
5,4751
45,613
55,0558
16,8647
7,9363
37,2017
49,1026
16,8653
8,4314
38,19
57,0408
16,3681
6,4473
43,1524
45,6319
16,368
8,4319
36,7049
61,9991
17,3603
4,9736
43,634
50,0964
16,8636
8,4414
35,7032
60,0165
16,8632
6,4526
51,5797
41,1689
15,872
8,4338
42,654
58,5436
16,3529
6,4496
45,6301
46,1286
16,864
8,4326
40,6701
62,0014
16,8752
5,4648
52,5581
40,1734
16,8785
6,9294
35,2341
67,438
16,3683
6,4488
43,6493
40,1769
16,8608
5,4586
49,5986
57,5362
16,3667
6,4493
43,6505
43,1535
16,364
4,4645
39,1854
60,0137
16,8675
4,9708
42,6416
43,6478
15,3759
4,961
40,175
68,9506
16,3646
5,9495
35,7117
46,7176
15,2834
6,952
36,1992
56,0496
16,8622
7,9384
38,191
49,5986
16,3683
5,9524
34,2261
60,259
16,3718
8,4322
35,7109
44,1442
16,8645
7,9358
26,7832
63,9857
65,4707
55,0562
15,8713
9,9214
16,8641
53,5686
16,3668
6,449
25,7909
62,9926
16,8642
10,4166
16,8634
62,9926
16,8632
9,4235
16,8646
68,9455
16,8616
9,4245
17,3617
58,541
16,8519
9,9186
16,8641
68,9431
16,8647
10,4163
30,7508
49,1068
17,3585
7,4397
29,2774
60,0036
15,8703
9,4258
33,2305
50,5924
16,8659
9,9192
16,8628
60,0172
16,8627
9,4288
36,6986
46,1296
16,8667
7,4368
29,76
68,9487
17,3622
10,9047
16,8662
60,5243
16,3685
9,41
16,3838
82,3297
17,3602
10,9066
16,8666
56,0414
16,8771
8,4186
31,6696
58,0342
16,8652
13,3908
16,8663
62,9996
16,374
6,9295
31,2495
54,0629
16,8634
8,4325
38,6868
52,5772
16,3696
8,2624
38,7006
59,0146
16,8746
9,414
30,2554
50,5926
16,8638
6,9436
35,2345
58,7399
16,8639
10,9124
31,7554
55,5409
16,8655
8,4413
28,2608
64,9759
17,3645
3,9644
37,1999
54,0645
16,8653
8,9275
17,8545
79,3605
17,8553
9,4244
16,3688
58,0322
16,8631
8,9279
22,3206
62,9924
17,3608
6,4471
39,1842
49,1046
16,8626
7,4404
32,7424
64,9699
16,8665
13,3903
16,864
60,0169
16,8639
8,43
32,7361
56,048
16,8645
9,9209
16,8648
71,4258
16,3643
8,4336
15,8703
67,9525
16,864
10,914
30,2541
47,1199
16,8667
8,4379
31,7504
65,9536
16,8643
8,9269
36,2083
48,1126
16,8654
10,4146
25,2962
64,4797
16,8642
8,9278
30,7527
49,5993
69,4397
45,6413
16,3596
10,9115
33,233
44,7872
17,3587
6,4484
37,2022
58,5273
16,9346
8,3617
36,2069
50,0955
17,3586
8,9314
16,8633
80,3511
15,8726
10,4139
36,211
47,118
16,8638
11,4098
17,3602
66,9712
16,3558
10,9125
35,2275
54,0679
17,343
8,4335
32,2394
63,0021
16,8544
10,9124
16,8632
70,4313
16,8659
8,4303
16,368
58,0348
16,8629
10,4148
29,7599
58,0338
16,8623
5,458
32,7352
62,9918
16,8645
6,4483
32,7351
42,1613
16,8619
4,9619
44,1438
56,0497
16,366
8,4323
39,6856
51,5786
16,8619
8,9305
16,8631
77,8714
16,8652
8,4316
38,6867
45,6328
16,3687
5,951
32,2558
66,9459
17,3752
9,9056
16,8751
62,4846
16,3657
8,93
28,2846
57,0259
16,8744
8,9247
16,8568
70,4322
66,4646
63,4897
16,8621
8,4478
16,3546
67,4553
16,8634
5,628
27,7779
73,4082
16,864
9,4241
30,257
48,6092
16,8621
8,9288
16,8628
77,3768
16,8687
8,4348
37,6899
46,6222
16,864
8,4323
27,7763
64,9793
73,9126
46,1274
16,8672
5,9376
32,2424
57,5353
16,8622
8,4397
35,2083
52,0807
16,8646
5,9517
32,245
60,0173
16,8582
7,9349
45,1464
46,6137
16,3814
7,9228
27,7767
60,0158
16,8656
9,4226
16,8636
68,461
16,3592
6,9548
26,7822
61,491
16,8715
4,9537
33,7264
44,642
64,491
57,0276
16,8634
8,433
16,8649
59,0226
59,0242
52,5775
16,3678
7,4389
17,8556
57,5544
55,5486
58,019
15,8714
4,9762
31,7268
43,152
54,0764
63,9722
16,8643
7,4393
16,8736
51,0956
46,6091
69,9358
15,872
8,9386
16,3563
40,1756
49,6007
73,4091
15,8713
13,8896
15,877
53,0656
15,8728
83,8276
15,8796
12,3877
16,371
60,0218
15,8641
13,3917
15,3766
64,4808
15,8729
12,8942
15,8712
53,568
15,3762
99,2003
15,8725
12,3996
17,3605
63,4959
15,8639
95,7281
15,8716
13,3964
16,8598
13,4084
14,8641
49,5994
15,3756
21,8247
15,3762
58,0312
14,882
12,3981
32,7369
67,4565
15,8721
13,3926
16,3673
48,1124
15,3757
14,3851
15,87
81,3445
15,8805
11,3999
15,3751
49,1065
15,8707
9,4234
32,7361
67,4567
15,3751
20,3364
15,8757
41,6603
15,3772
14,383
15,3765
78,3851
15,8542
17,3635
15,372
46,1284
16,3691
11,9038
30,7522
73,9028
14,8801
16,8646
15,3159
47,1203
15,4639
13,3928
30,2573
67,4649
15,3669
10,9119
30,2701
49,0904
16,1433
8,4353
52,0798
85,8085
15,8716
13,8884
15,8716
55,5525
15,8725
10,9116
15,8752
62,4937
15,8719
9,9231
17,8515
62,0146
15,8598
12,8952
15,872
65,4732
15,8708
82,3358
15,8711
11,9121
16,3616
70,7802
14,8818
12,898
15,8716
65,9787
14,8704
10,9133
15,3809
63,9769
15,8709
12,4089
33,7196
47,1216
15,8695
12,4023
15,3763
74,9002
15,3699
12,4007
15,8709
62,995
15,3736
101,6796
15,8722
10,9163
16,3634
66,9614
15,8706
10,4186
16,3664
64,976
15,8727
8,927
30,2573
64,4789
15,3768
8,9377
14,8694
60,0164
15,8851
12,3868
15,8717
62,9929
15,8714
81,3459
15,8712
11,9111
27,7692
54,5599
15,8734
92,7576
15,8637
12,4085
28,7607
47,1366
15,8547
9,4322
32,7284
57,8184
15,873
12,3991
15,3764
66,4735
15,8622
8,9272
28,2723
61,0077
16,865
10,919
16,8565
62,0006
16,8637
9,4232
32,7516
59,0204
15,8621
15,8718
15,3743
68,4481
16,8647
8,9302
29,7572
55,057
16,8632
15,377
15,376
67,9577
16,8584
7,9349
36,7042
53,5695
16,3664
14,8799
16,8644
54,5614
16,8629
11,9042
16,8678
64,4808
15,3715
20,3369
15,8715
70,9283
16,8634
14,8827
16,3656
65,9746
15,8655
14,8799
24,8011
36,2079
54,0636
67,9517
15,8719
15,3763
15,8723
49,1045
16,8638
10,9116
15,8743
71,4217
15,872
11,9039
15,8727
60,0181
15,8696
11,4091
15,8732
67,4535
15,8736
13,3908
15,3762
64,9791
15,3724
92,7528
15,871
15,8721
15,8742
61,5028
15,3759
12,3996
15,8737
59,5184
15,3762
13,45
29,7621
62
15,8814
86,7917
14,8793
13,3936
32,7339
36,2086
16,8636
13,8883
25,2965
53,568
16,3684
12,4102
34,7092
43,1517
16,8638
5,9532
43,6498
53,5714
16,8589
12,8951
25,7928
51,0882
15,8753
8,9259
29,2623
58,0332
16,863
91,2644
16,8638
8,9283
16,8633
74,4003
16,8645
15,3757
16,8637
66,4647
17,3604
12,3995
15,3758
82,345
15,8637
13,8872
15,8721
68,4478
16,8668
11,9015
16,874
76,8714
16,8636
13,3914
16,8643
61,0222
15,8583
6,4475
33,2319
43,1522
15,3764
10,4154
35,2155
48,1135
62,0001
45,1351
16,8645
11,9106
16,3805
68,4383
16,8543
5,9522
32,7369
49,5987
16,3823
11,8919
30,2543
41,1805
16,3563
6,4484
43,1509
49,6007
16,8634
12,4011
16,8632
51,5845
16,87
4,4568
48,6084
30,7517
46,6247
53,0728
16,8644
5,9504
34,2266
46,1257
16,8645
12,8964
17,3591
52,5767
16,8648
7,4391
40,6728
46,6238
16,3669
14,3849
16,8756
61,9885
15,8805
6,936
43,6473
45,1363
16,3807
13,8749
35,2165
44,1443
15,3807
9,4188
40,6728
44,6391
15,3759
78,368
15,8727
8,9278
15,8726
105,1636
37,1877
51,5844
16,3685
99,1994
16,8644
5,9519
26,7842
61,008
15,8718
10,4171
17,374
62,4821
61,009
38,1912
16,863
15,3845
15,3671
53,0839
16,853
8,4395
35,7043
50,0955
15,8734
14,8788
124,9928
41,6666
15,3733
14,3837
16,8642
54,0648
68,943
42,1607
16,3675
10,4164
42,6556
29,2646
84,8158
41,6638
16,37
12,3986
21,8241
58,033
15,8754
6,9394
38,6878
50,5923
16,8653
9,9196
25,7927
50,5926
71,9196
40,1746
16,8636
10,9121
34,7201
46,6243
72,4165
41,1673
16,3681
10,4161
31,745
50,0973
16,862
6,4532
44,139
44,1443
15,3754
11,4083
34,7205
50,0964
15,8711
6,9443
30,2584
62,9899
15,8713
9,9211
27,7748
45,6329
15,3762
8,4426
34,7097
54,0634
15,8799
8,92
42,1605
52,0803
57,0405
57,5494
15,3618
9,9202
28,2911
51,0696
15,8713
8,9284
27,2795
54,0649
15,375
15,3769
15,871
61,5045
15,3762
8,4317
31,7442
54,0644
15,8727
83,3418
16,353
8,4324
32,2404
48,112
15,3906
11,3932
15,8719
61,0085
15,8723
5,9508
46,1298
51,0879
16,8633
15,3766
16,3672
56,5436
17,3605
6,9466
44,6374
48,1118
16,3679
16,3693
16,864
57,0389
16,8651
5,9512
42,6556
38,6885
17,3595
13,8895
28,7677
47,1202
16,8735
7,4308
38,1906
47,618
16,3667
11,4095
15,8706
54,5595
16,3682
13,5798
24,3081
59,0242
17,3596
10,9252
32,7232
49,1068
16,8598
9,4242
37,6974
53,0735
15,8771
12,4026
34,7118
47,1188
15,8726
8,9277
40,672
56,5445
16,8627
12,9111
36,69
50,0943
16,3694
11,417
15,3668
88,2892
15,8698
9,4321
28,7602
39,2005
15,3601
7,4397
39,6813
52,5744
15,921
9,4269
39,1844
51,0885
15,8704
7,9364
27,285
58,0266
15,8722
9,4238
15,3768
63,9861
53,576
49,5896
15,8729
15,3875
15,8609
58,0317
15,8716
8,4488
31,2322
71,4241
15,8722
7,9357
33,2312
38,6874
16,8645
5,4563
49,6066
40,665
15,3766
64,9768
15,8713
9,4241
15,8722
74,8969
15,8725
14,8803
15,8703
60,0179
